id,name,description,classification,emballage
dom_classification_onu_1655,3477,CARTOUCHES POUR PILE À COMBUSTIBLE ou CARTOUCHES POUR PILE À COMBUSTIBLE CONTENUES DANS UN ÉQUIPEMENT ou CARTOUCHES POUR PILE À COMBUSTIBLE EMBALLÉES AVEC UN ÉQUIPEMENT contenant des matières corrosives,C11,
dom_classification_onu_1656,3478,CARTOUCHES POUR PILE À COMBUSTIBLE ou CARTOUCHES POUR PILE À COMBUSTIBLE CONTENUES DANS UN ÉQUIPEMENT ou CARTOUCHES POUR PILE À COMBUSTIBLE EMBALLÉES AVEC UN ÉQUIPEMENT contenant un gaz liquéfié inflammable ,6F,
dom_classification_onu_1657,3479,CARTOUCHES POUR PILE À COMBUSTIBLE ou CARTOUCHES POUR PILE À COMBUSTIBLE CONTENUES DANS UN ÉQUIPEMENT ou CARTOUCHES POUR PILE À COMBUSTIBLE EMBALLÉES AVEC UN ÉQUIPEMENT contenant de l'hydrogène dans un hydrure métallique,6F,
dom_classification_onu_1658,3480,PILES AU LITHIUM IONIQUE (y compris les piles au lithium ionique à membrane polymère),M4,
dom_classification_onu_1659,3481,PILES AU LITHIUM IONIQUE CONTENUES DANS UN ÉQUIPEMENT,M4,
dom_classification_onu_1660,3485,HYPOCHLORITE DE CALCIUM SEC CORROSIF ou HYPOCHLORITE DE CALCIUM EN MÉLANGE SEC CORROSIF contenant plus de 39% de chlore actif (88% d¿oxygène actif),OC2,2
dom_classification_onu_1661,3486,HYPOCHLORITE DE CALCIUM EN MÉLANGE SEC CORROSIF contenant plus de 10% mais 39% au maximum de chlore actif,OC2,3
dom_classification_onu_1662,3487,HYPOCHLORITE DE CALCIUM HYDRATÉ CORROSIF ou HYPOCHLORITE DE CALCIUM EN MÉLANGE HYDRATÉ CORROSIF avec au moins 55% mais au plus 16% d¿eau,OC2,2
dom_classification_onu_1663,3487,HYPOCHLORITE DE CALCIUM HYDRATÉ CORROSIF ou HYPOCHLORITE DE CALCIUM EN MÉLANGE HYDRATÉ CORROSIF avec au moins 55% mais au plus 16% d¿eau,OC2,3
dom_classification_onu_1664,3494,PÉTROLE BRUT ACIDE INFLAMMABLE TOXIQUE,FT1,2
dom_classification_onu_1665,3494,PÉTROLE BRUT ACIDE INFLAMMABLE TOXIQUE,FT1,3
dom_classification_onu_1666,3495,IODE,CT2,3
dom_classification_onu_1667,3496,Piles au nickel-hydrure métallique,M11,
dom_classification_onu_1668,3498,MONOCHLORURE D'IODE LIQUIDE,8,2
dom_classification_onu_1669,3506,MERCURE CONTENU DANS DES OBJETS MANUFACTURES,CT3,
